Date,Lineage,Site Location,Bag Number,Oyster Number,Pit Tag Start Num,Pit Tag End Num,Length,Width,Status,Notes,Picture taken by,Analyzed by,Date reported dead,Notes extended,
19-Oct-22,GH,RWU,3,8,9820910659,29024,76.24,50.67,alive,DERIVED FROM GH-3_alive photo,,,,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,GH,RWU,3,7,9820910659,29023,28.59,25.2,Alive,,,,,,
26-Aug-21,GH,RWU,3,55,9820910659,29023,33.09,23.77,Alive,,,,,,
25-Oct-21,GH,RWU ,3,22,9820910659,29023,53.69,36.39,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,20,9820910659,29023,44.46,43.12,Alive,,,,,,
19-Oct-22,GH,RWU,3,19,9820910659,29023,57.61,46.75,alive,DERIVED FROM GH-3_alive photo,,,,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,GH,RWU,3,5,9820910659,29022,26.49,25.54,Alive,,,,,,
26-Aug-21,GH,RWU,3,24,9820910659,29022,32.64,27.88,Alive,,,,,,
25-Oct-21,GH,RWU ,3,35,9820910659,29022,50.54,38.33,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,27,9820910659,29022,48.48,41.05,Alive,,,,,,
19-Oct-22,GH,RWU,3,50,9820910659,29022,57.3,47.05,dead,DERIVED FROM GH-3_morts photo,,,10/19/2022,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,FI,RWU,3,46,9820910659,29021,35.4,35.6,Alive,,,,,,
26-Aug-21,FI,RWU,3,39,9820910659,29021,37.92,36.3,Alive,,,,,,
25-Oct-21,FI,RWU ,3,27,9820910659,29021,53.13,43.49,Alive,,,,,,
24-May-22,FI,RWU,3,2,9820910659,29021,48.27,44.35,Alive,,,,,,
19-Oct-22,FI,RWU,3,34,9820910659,29021,61.87,46.85,alive,"DERIVED FROM FI-3_alive photo, no morts photo provided(Mary S recorded 40 alive, 13 dead, 2 missing)",,,,,
28-Jul-21,GH,RWU,3,2,9820910659,29020,19.83,17.34,Alive,,,,,,
26-Aug-21,GH,RWU,3,26,9820910659,29020,23.77,19.27,Alive,,,,,,
25-Oct-21,GH,RWU ,3,17,9820910659,29020,55.04,41.45,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,24,9820910659,29020,31.18,25.45,Alive,,,,,,
19-Oct-22,GH,RWU,3,38,9820910659,29020,44,31.01,alive,DERIVED FROM GH-3_alive photo,,,,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,FI,RWU,3,38,9820910659,29018,26.2,25.59,Alive,,,,,,
26-Aug-21,FI,RWU,3,14,9820910659,29018,25.01,22.53,Alive,,,,,,
25-Oct-21,FI,RWU ,3,40,9820910659,29018,35.1,26.34,Alive,,,,,,
24-May-22,FI,RWU,3,47,9820910659,29018,35.48,28.66,Alive,,,,,,
19-Oct-22,FI,RWU,3,24,9820910659,29018,53.33,41.12,alive,"DERIVED FROM FI-3_alive photo, no morts photo provided(Mary S recorded 40 alive, 13 dead, 2 missing)",,,,,
28-Jul-21,GH,RWU,3,4,9820910659,29016,29.89,24.88,Alive,,,,,,
26-Aug-21,GH,RWU,3,7,9820910659,29016,38.61,23.88,Alive,,,,,,
25-Oct-21,GH,RWU ,3,51,9820910659,29016,42.73,32.25,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,40,9820910659,29016,50.8,40.84,Alive,,,,,,
19-Oct-22,GH,RWU,3,1,9820910659,29016,71.05,54.72,alive,DERIVED FROM GH-3_alive photo,,,,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,GH,RWU,3,46,9820910659,29014,25.95,19.67,Alive,,,,,,
26-Aug-21,GH,RWU,3,44,9820910659,29014,24.95,19.74,Alive,double oyster,,,,,
25-Oct-21,GH,RWU ,3,32,9820910659,29014,50.44,46.02,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,9,9820910659,29014,38.95,28.97,Alive,,,,,,
19-Oct-22,GH,RWU,3,42,9820910659,29014,54.63,44.36,dead,DERIVED FROM GH-3_morts photo,,,10/19/2022,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,GH,RWU,3,24,9820910659,29013,33.4,26.04,Alive,,,,,,
26-Aug-21,GH,RWU,3,19,9820910659,29013,43.55,29.57,Alive,,,,,,
25-Oct-21,GH,RWU ,3,2,9820910659,29013,56.39,35.29,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,25,9820910659,29013,57.12,41.04,Alive,,,,,,
19-Oct-22,GH,RWU,3,43,9820910659,29013,61.13,32.68,dead,DERIVED FROM GH-3_morts photo,,,10/19/2022,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,FI,RWU,3,50,9820910659,29012,40.83,38.86,Alive,,,,,,
26-Aug-21,FI,RWU,3,27,9820910659,29012,50.06,40.24,Alive,,,,,,
25-Oct-21,FI,RWU ,3,29,9820910659,29012,61.4,50.37,Alive,,,,,,
24-May-22,FI,RWU,3,48,9820910659,29012,67.02,55.36,Alive,,,,,,
19-Oct-22,FI,RWU,3,7,9820910659,29012,74.9,56.71,alive,"DERIVED FROM FI-3_alive photo, no morts photo provided(Mary S recorded 40 alive, 13 dead, 2 missing)",,,,,
28-Jul-21,FI,RWU,3,30,9820910659,29011,37.69,36.58,Alive,,,,,,
26-Aug-21,FI,RWU,3,16,9820910659,29011,44.46,41.99,Alive,,,,,,
25-Oct-21,FI,RWU ,3,2,9820910659,29011,53.27,55.88,Alive,,,,,,
24-May-22,FI,RWU,3,35,9820910659,29011,59.11,51.35,Alive,,,,,,
19-Oct-22,FI,RWU,3,27,9820910659,29011,70.06,54.83,alive,"DERIVED FROM FI-3_alive photo, no morts photo provided(Mary S recorded 40 alive, 13 dead, 2 missing)",,,,,
28-Jul-21,FI,RWU,3,47,9820910659,29010,39.74,38.49,Alive,,,,,,
26-Aug-21,FI,RWU,3,44,9820910659,29010,55.29,47.52,Alive,,,,,,
25-Oct-21,FI,RWU ,3,47,9820910659,29010,80.11,58.74,Alive,,,,,,
24-May-22,FI,RWU,3,14,9820910659,29010,65.48,53.03,Alive,,,,,,
19-Oct-22,FI,RWU,3,4,9820910659,29010,83.84,70.69,alive,"DERIVED FROM FI-3_alive photo, no morts photo provided(Mary S recorded 40 alive, 13 dead, 2 missing)",,,,,
28-Jul-21,GH,RWU,3,11,9820910659,29009,21.7,20.74,Alive,,,,,,
26-Aug-21,GH,RWU,3,49,9820910659,29009,28.42,22.4,Alive,,,,,,
25-Oct-21,GH,RWU ,3,46,9820910659,29009,44.33,30.3,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,17,9820910659,29009,45.19,31.44,Alive,,,,,,
19-Oct-22,GH,RWU,3,41,9820910659,29009,60.91,45.94,dead,DERIVED FROM GH-3_morts photo,,,10/19/2022,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,GH,RWU,3,45,9820910659,29008,33.02,25.05,Alive,,,,,,
26-Aug-21,GH,RWU,3,39,9820910659,29008,37.46,27.25,Alive,,,,,,
25-Oct-21,GH,RWU ,3,21,9820910659,29008,53.79,43.9,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,45,9820910659,29008,56.38,36.44,Alive,,,,,,
19-Oct-22,GH,RWU,3,35,9820910659,29008,56.48,33.61,alive,DERIVED FROM GH-3_alive photo,,,,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,MV,RWU,2,11,9820910659,29007,35.19,31.55,Alive,,,,,,
26-Aug-21,MV,RWU,2,13,9820910659,29007,37.83,35.99,Alive,,,,,,
25-Oct-21,MV,RWU ,2,39,9820910659,29007,49.83,36.82,Alive,Pit tag # changed from 28007 to 29007,,,,,
24-May-22,MV,RWU,2,16,9820910659,29007,44.42,35.51,Alive,,,,,,
19-Oct-22,MV,RWU,2,24,9820910659,29007,49.05,33.93,alive,DERIVED FROM MV-2 photo,,,,,
28-Jul-21,MV,RWU,2,50,9820910659,29006,29.84,23.88,Alive,,,,,,
26-Aug-21,MV,RWU,2,2,9820910659,29006,33.59,28.91,Alive,,,,,,
25-Oct-21,MV,RWU ,2,21,9820910659,29006,41.56,33.8,Alive,,,,,,
24-May-22,MV,RWU,2,5,9820910659,29006,41.8,39.62,Alive,,,,,,
19-Oct-22,MV,RWU,2,1,9820910659,29006,58.81,43.02,alive,DERIVED FROM MV-2 photo,,,,MARTA AND Mary S HAVE BOTH PROVIDED MV-2 PIT TAGS...?? Completely different??,
28-Jul-21,MV,RWU,2,41,9820910659,29005,34.27,25.66,Alive,,,,,,
26-Aug-21,MV,RWU,2,49,9820910659,29005,38.93,28.3,Alive,,,,,,
25-Oct-21,MV,RWU ,2,48,9820910659,29005,52.2,34.45,Alive,,,,,,
24-May-22,MV,RWU,2,34,9820910659,29005,54.16,35.31,Alive,,,,,,
19-Oct-22,MV,RWU,2,39,9820910659,29005,52.51,41.16,dead,DERIVED FROM MV-2 photo,,,10/19/2022,,
28-Jul-21,MV,RWU,2,55,9820910659,29004,37.55,28.79,Alive,,,,,,
26-Aug-21,MV,RWU,2,4,9820910659,29004,40.8,32.85,Alive,,,,,,
25-Oct-21,MV,RWU ,2,12,9820910659,29004,59.4,54.63,Alive,,,,,,
24-May-22,MV,RWU,2,35,9820910659,29004,60.53,48.37,Alive,,,,,,
19-Oct-22,MV,RWU,2,47,9820910659,29004,54.21,41.7,dead,DERIVED FROM MV-2 photo,,,10/19/2022,,
28-Jul-21,MV,RWU,2,47,9820910659,29003,30.76,28.08,Alive,,,,,,
26-Aug-21,MV,RWU,2,17,9820910659,29003,42.59,29.83,Alive,,,,,,
25-Oct-21,MV,RWU ,2,15,9820910659,29003,62.82,40.89,Alive,,,,,,
24-May-22,MV,RWU,2,6,9820910659,29003,54.15,38.39,Alive,,,,,,
19-Oct-22,MV,RWU,2,4,9820910659,29003,62.41,38.57,alive,DERIVED FROM MV-2 photo,,,,,
28-Jul-21,MV,RWU,2,42,9820910659,29002,32.59,27.75,Alive,,,,,,
26-Aug-21,MV,RWU,2,1,9820910659,29002,37.89,25,Alive,,,,,,
25-Oct-21,MV,RWU ,2,42,9820910659,29002,52.74,38.54,Alive,,,,,,
24-May-22,MV,RWU,2,8,9820910659,29002,43.36,38.17,Alive,,,,,,
19-Oct-22,MV,RWU,2,8,9820910659,29002,53.56,42.59,alive,DERIVED FROM MV-2 photo,,,,,
28-Jul-21,MV,RWU,2,46,9820910659,29001,32.51,24.89,Alive,,,,,,
26-Aug-21,MV,RWU,2,38,9820910659,29001,37.6,27.43,Alive,,,,,,
25-Oct-21,MV,RWU ,2,9,9820910659,29001,50,32.61,Alive,,,,,,
24-May-22,MV,RWU,2,12,9820910659,29001,47.07,41.04,Alive,,,,,,
19-Oct-22,MV,RWU,2,27,9820910659,29001,56.69,41.8,alive,DERIVED FROM MV-2 photo,,,,,
28-Jul-21,MV,RWU,2,26,9820910659,29000,25.57,19.39,Alive,,,,,,
26-Aug-21,MV,RWU,2,20,9820910659,29000,36.04,22.43,Alive,,,,,,
25-Oct-21,MV,RWU ,2,7,9820910659,29000,50.87,33.19,Alive,,,,,,
24-May-22,MV,RWU,2,2,9820910659,29000,49.44,36.14,Alive,,,,,,
19-Oct-22,MV,RWU,2,16,9820910659,29000,59.01,39.9,alive,DERIVED FROM MV-2 photo,,,,,
28-Jul-21,MV,RWU,2,20,9820910659,28999,29.4,18.74,Alive,,,,,,
26-Aug-21,MV,RWU,2,8,9820910659,28999,32.75,23.94,Alive,,,,,,
25-Oct-21,MV,RWU ,2,38,9820910659,28999,49.05,32.91,Alive,,,,,,
24-May-22,MV,RWU,2,26,9820910659,28999,46.18,32.68,Alive,,,,,,
19-Oct-22,MV,RWU,2,18,9820910659,28999,52.06,35.11,alive,DERIVED FROM MV-2 photo,,,,,
28-Jul-21,MV,RWU,2,9,9820910659,28998,36.35,29.49,Alive,,,,,,
26-Aug-21,MV,RWU,2,10,9820910659,28998,35.01,25.14,Alive,,,,,,
25-Oct-21,MV,RWU ,2,6,9820910659,28998,48,40.38,Alive,,,,,,
24-May-22,MV,RWU,2,17,9820910659,28998,49.11,39.4,Alive,,,,,,
19-Oct-22,MV,RWU,2,14,9820910659,28998,50.09,40.79,alive,DERIVED FROM MV-2 photo,,,,,
28-Jul-21,MV,RWU,2,16,9820910659,28997,35.4,25.89,Alive,,,,,,
26-Aug-21,MV,RWU,2,14,9820910659,28997,32.29,32,Alive,,,,,,
25-Oct-21,MV,RWU ,2,37,9820910659,28997,45.35,37.42,Alive,,,,,,
24-May-22,MV,RWU,2,50,9820910659,28997,48.3,33.06,Alive,,,,,,
19-Oct-22,MV,RWU,2,28,9820910659,28997,55.18,40.29,alive,DERIVED FROM MV-2 photo,,,,,
28-Jul-21,MV,RWU,2,10,9820910659,28996,29.54,21.85,Alive,,,,,,
26-Aug-21,MV,RWU,2,29,9820910659,28996,40.82,29.5,Alive,,,,,,
25-Oct-21,MV,RWU ,2,34,9820910659,28996,69.87,51.54,Alive,,,,,,
24-May-22,MV,RWU,2,48,9820910659,28996,69.52,45.19,Alive,,,,,,
19-Oct-22,MV,RWU,2,5,9820910659,28996,81.62,57.56,alive,DERIVED FROM MV-2 photo,,,,,
28-Jul-21,MV,RWU,2,31,9820910659,28995,42.85,33.67,Alive,,,,,,
26-Aug-21,MV,RWU,2,54,9820910659,28995,49.72,32.1,Alive,,,,,,
25-Oct-21,MV,RWU ,2,13,9820910659,28995,60.35,46.25,Alive,,,,,,
24-May-22,MV,RWU,2,49,9820910659,28995,64.52,45.26,Alive,,,,,,
19-Oct-22,MV,RWU,2,23,9820910659,28995,56.66,40.44,alive,DERIVED FROM MV-2 photo,,,,,
28-Jul-21,GH,RWU,2,1,9820910659,28994,26,24,Alive,,,,,,
26-Aug-21,GH,RWU,2,8,9820910659,28994,37.9,32.44,Alive,,,,,,
25-Oct-21,GH,RWU ,2,9,9820910659,28994,54.03,36,Alive,,,,,,
24-May-22,GH,RWU,2,NA,9820910659,28994,NA ,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
28-Jul-21,MV,RWU,2,13,9820910659,28993,37.03,27.34,Alive,,,,,,
26-Aug-21,MV,RWU,2,16,9820910659,28993,39.76,33.65,Alive,,,,,,
25-Oct-21,MV,RWU ,2,47,9820910659,28993,58.32,46.6,Alive,,,,,,
24-May-22,MV,RWU,2,25,9820910659,28993,52.72,39.91,Alive,,,,,,
19-Oct-22,MV,RWU,2,55,9820910659,28993,missing,missing,missing,,,,,,
28-Jul-21,GH,RWU,2,22,9820910659,28992,29.9,21.4,Alive,,,,,,
26-Aug-21,GH,RWU,2,49,9820910659,28992,33.79,22.95,Alive,,,,,,
25-Oct-21,GH,RWU ,2,42,9820910659,28992,46.38,28.12,Alive,,,,,,
24-May-22,GH,RWU,2,NA,9820910659,28992,NA ,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
28-Jul-21,MV,RWU,2,53,9820910659,28991,37.72,27.79,Alive,,,,,,
26-Aug-21,MV,RWU,2,53,9820910659,28991,49.27,33.46,Alive,,,,,,
25-Oct-21,MV,RWU ,2,52,9820910659,28991,64.1,40.96,Alive,,,,,,
24-May-22,MV,RWU,2,27,9820910659,28991,62.03,44.72,Alive,,,,,,
19-Oct-22,MV,RWU,2,37,9820910659,28991,64.46,43.85,dead,DERIVED FROM MV-2 photo,,,10/19/2022,,
28-Jul-21,MV,RWU,2,18,9820910659,28990,33.69,24.76,Alive,,,,,,
26-Aug-21,MV,RWU,2,55,9820910659,28990,38.97,23.79,Alive,,,,,,
25-Oct-21,MV,RWU ,2,40,9820910659,28990,53.93,40.3,Alive,,,,,,
24-May-22,MV,RWU,2,37,9820910659,28990,56.26,40.21,Alive,,,,,,
19-Oct-22,MV,RWU,2,36,9820910659,28990,47.67,36.66,dead,DERIVED FROM MV-2 photo,,,10/19/2022,,
28-Jul-21,MV,RWU,2,37,9820910659,28989,30.73,18.02,Alive,,,,,,
26-Aug-21,MV,RWU,2,22,9820910659,28989,33.9,26.66,Alive,,,,,,
25-Oct-21,MV,RWU ,2,55,9820910659,28989,53.49,29.63,Alive,,,,,,
24-May-22,MV,RWU,2,21,9820910659,28989,54.83,30.22,Alive,,,,,,
19-Oct-22,MV,RWU,2,15,9820910659,28989,66.63,39.76,alive,DERIVED FROM MV-2 photo,,,,,
28-Jul-21,MV,RWU,2,17,9820910659,28988,27.72,23.3,Alive,,,,,,
26-Aug-21,MV,RWU,2,24,9820910659,28988,31.42,34.24,Alive,,,,,,
25-Oct-21,MV,RWU ,2,18,9820910659,28988,49.24,39.67,Alive,,,,,,
24-May-22,MV,RWU,2,47,9820910659,28988,55.58,46.55,Alive,,,,,,
19-Oct-22,MV,RWU,2,35,9820910659,28988,45.8,40.87,dead,DERIVED FROM MV-2 photo,,,10/19/2022,,
28-Jul-21,MV,RWU,2,52,9820910659,28987,33.36,27.86,Alive,,,,,,
26-Aug-21,MV,RWU,2,18,9820910659,28987,36.74,31.4,Alive,,,,,,
25-Oct-21,MV,RWU ,2,53,9820910659,28987,59.86,40.93,Alive,,,,,,
24-May-22,MV,RWU,2,29,9820910659,28987,53.32,40.38,Alive,,,,,,
19-Oct-22,MV,RWU,2,22,9820910659,28987,61.14,53.48,alive,DERIVED FROM MV-2 photo,,,,,
28-Jul-21,MV,RWU,2,19,9820910659,28986,29.26,23.14,Alive,,,,,,
26-Aug-21,MV,RWU,2,37,9820910659,28986,34.83,26.11,Alive,,,,,,
25-Oct-21,MV,RWU ,2,24,9820910659,28986,54.63,40.48,Alive,,,,,,
24-May-22,MV,RWU,2,14,9820910659,28986,47.94,38.99,Alive,,,,,,
19-Oct-22,MV,RWU,2,32,9820910659,28986,47.41,35.82,dead,DERIVED FROM MV-2 photo,,,10/19/2022,,
28-Jul-21,GH,RWU,2,19,9820910659,28985,29.3,24.7,Alive,,,,,,
26-Aug-21,GH,RWU,2,6,9820910659,28985,40.72,29.21,Alive,,,,,,
25-Oct-21,GH,RWU ,2,39,9820910659,28985,64.88,49.78,Alive,,,,,,
24-May-22,GH,RWU,2,NA,9820910659,28985,NA ,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
28-Jul-21,GH,RWU,2,24,9820910659,28984,33.2,27.2,Alive,,,,,,
26-Aug-21,GH,RWU,2,27,9820910659,28984,41.45,31.29,Alive,,,,,,
25-Oct-21,GH,RWU ,2,8,9820910659,28984,49.37,39.33,Alive,,,,,,
24-May-22,GH,RWU,2,NA,9820910659,28984,NA ,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
28-Jul-21,MV,RWU,2,21,9820910659,28983,26.14,18.64,Alive,,,,,,
26-Aug-21,MV,RWU,2,9,9820910659,28983,32.33,23.11,Alive,,,,,,
25-Oct-21,MV,RWU ,2,33,9820910659,28983,48.01,33.19,Alive,,,,,,
24-May-22,MV,RWU,2,9,9820910659,28983,45.06,31.87,Alive,,,,,,
19-Oct-22,MV,RWU,2,29,9820910659,28983,51.22,33.01,dead,DERIVED FROM MV-2 photo,,,10/19/2022,,
28-Jul-21,MV,RWU,2,5,9820910659,28982,29.54,22.98,Alive,,,,,,
26-Aug-21,MV,RWU,2,26,9820910659,28982,32.38,28.04,Alive,,,,,,
25-Oct-21,MV,RWU ,2,43,9820910659,28982,50.43,32.02,Alive,,,,,,
24-May-22,MV,RWU,2,46,9820910659,28982,52.75,34.49,Alive,,,,,,
19-Oct-22,MV,RWU,2,45,9820910659,28982,55.61,37.27,dead,DERIVED FROM MV-2 photo,,,10/19/2022,,
28-Jul-21,MV,RWU,2,15,9820910659,28981,36.03,29.57,Alive,,,,,,
26-Aug-21,MV,RWU,2,5,9820910659,28981,44.6,29.83,Alive,,,,,,
25-Oct-21,MV,RWU ,2,28,9820910659,28981,60.47,42.67,Alive,,,,,,
24-May-22,MV,RWU,2,43,9820910659,28981,59.16,39.51,Alive,,,,,,
19-Oct-22,MV,RWU,2,31,9820910659,28981,53.17,39.78,dead,DERIVED FROM MV-2 photo,,,10/19/2022,,
28-Jul-21,MV,RWU,2,4,9820910659,28980,33.47,22.58,Alive,,,,,,
26-Aug-21,MV,RWU,2,39,9820910659,28980,36.62,25.82,Alive,,,,,,
25-Oct-21,MV,RWU ,2,45,9820910659,28980,50.54,38.54,Alive,,,,,,
24-May-22,MV,RWU,2,23,9820910659,28980,49.36,37.37,Alive,,,,,,
19-Oct-22,MV,RWU,2,40,9820910659,28980,43.78,29.33,dead,DERIVED FROM MV-2 photo,,,10/19/2022,,
28-Jul-21,GH,RWU,2,23,9820910659,28979,37.5,28.5,Alive,,,,,,
26-Aug-21,GH,RWU,2,48,9820910659,28979,38.85,22.29,Alive,,,,,,
25-Oct-21,GH,RWU ,2,53,9820910659,28979,37.36,25.89,Alive,,,,,,
24-May-22,GH,RWU,2,NA,9820910659,28979,NA ,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
28-Jul-21,GH,RWU,2,21,9820910659,28978,37.7,29.8,Alive,,,,,,
26-Aug-21,GH,RWU,2,28,9820910659,28978,43.3,31.22,Alive,,,,,,
25-Oct-21,GH,RWU ,2,43,9820910659,28978,54.03,35.35,Alive,,,,,,
24-May-22,GH,RWU,2,NA,9820910659,28978,NA ,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
28-Jul-21,GH,RWU,2,14,9820910659,28977,44,30,Alive,,,,,,
26-Aug-21,GH,RWU,2,33,9820910659,28977,47.32,40.82,Alive,,,,,,
25-Oct-21,GH,RWU ,2,11,9820910659,28977,58.86,40.93,Alive,,,,,,
24-May-22,GH,RWU,2,NA,9820910659,28977,NA ,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
28-Jul-21,MV,RWU,2,22,9820910659,28976,31.31,24.96,Alive,,,,,,
26-Aug-21,MV,RWU,2,15,9820910659,28976,42.11,32.86,Alive,,,,,,
25-Oct-21,MV,RWU ,2,8,9820910659,28976,59.88,43.92,Alive,,,,,,
24-May-22,MV,RWU,2,18,9820910659,28976,55.62,44.86,Alive,,,,,,
19-Oct-22,MV,RWU,2,2,9820910659,28976,65.56,44.8,alive,DERIVED FROM MV-2 photo,,,,These MV-2 Pit tags were here at the start…MG from Marta - correct tag numbers,
28-Jul-21,MV,RWU,2,3,9820910659,28975,29.2,24.8,Alive,,,,,,
26-Aug-21,MV,RWU,2,7,9820910659,28975,38.63,27.48,Alive,,,,,,
25-Oct-21,MV,RWU ,2,23,9820910659,28975,63.57,51.66,Alive,,,,,,
24-May-22,MV,RWU,2,52,9820910659,28975,62.6,37.79,Alive,,,,,,
19-Oct-22,MV,RWU,2,54,9820910659,28975,missing,missing,missing,,,,,,
28-Jul-21,GH,RWU,2,6,9820910659,28974,34,31,Alive,,,,,,
26-Aug-21,GH,RWU,2,47,9820910659,28974,45.84,30.61,Alive,,,,,,
25-Oct-21,GH,RWU ,2,1,9820910659,28974,54.78,58.19,Alive,,,,,,
24-May-22,GH,RWU,2,NA,9820910659,28974,NA ,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
28-Jul-21,MV,RWU,2,27,9820910659,28973,39.03,32.19,Alive,,,,,,
26-Aug-21,MV,RWU,2,33,9820910659,28973,44.71,25.81,Alive,,,,,,
25-Oct-21,MV,RWU ,2,30,9820910659,28973,54.06,40.89,Alive,,,,,,
24-May-22,MV,RWU,2,31,9820910659,28973,53.56,42.1,Alive,,,,,,
19-Oct-22,MV,RWU,2,13,9820910659,28973,53.49,39.09,alive,DERIVED FROM MV-2 photo,,,,,
28-Jul-21,MV,RWU,2,54,9820910659,28972,38.67,29.65,Alive,,,,,,
26-Aug-21,MV,RWU,2,23,9820910659,28972,43.34,37.83,Alive,,,,,,
25-Oct-21,MV,RWU ,2,20,9820910659,28972,56.67,37.97,Alive,,,,,,
24-May-22,MV,RWU,2,13,9820910659,28972,56.64,39.87,Alive,,,,,,
19-Oct-22,MV,RWU,2,19,9820910659,28972,59.71,40.09,alive,DERIVED FROM MV-2 photo,,,,,
28-Jul-21,MV,RWU,2,33,9820910659,28971,32.09,24.14,Alive,,,,,,
26-Aug-21,MV,RWU,2,46,9820910659,28971,39.46,28.91,Alive,,,,,,
25-Oct-21,MV,RWU ,2,3,9820910659,28971,46.24,36.74,Alive,,,,,,
24-May-22,MV,RWU,2,45,9820910659,28971,49.18,39.18,Alive,,,,,,
19-Oct-22,MV,RWU,2,51,9820910659,28971,43.69,39.66,dead,DERIVED FROM MV-2 photo,,,10/19/2022,,
28-Jul-21,GH,RWU,2,15,9820910659,28970,30,25,Alive,,,,,,
26-Aug-21,GH,RWU,2,55,9820910659,28970,38.53,27.38,Alive,,,,,,
25-Oct-21,GH,RWU ,2,6,9820910659,28970,65.66,48.01,Alive,,,,,,
24-May-22,GH,RWU,2,NA,9820910659,28970,NA ,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
28-Jul-21,GH,RWU,2,41,9820910659,28969,28.8,21.1,Alive,,,,,,
26-Aug-21,GH,RWU,2,11,9820910659,28969,30.13,22.72,Alive,,,,,,
25-Oct-21,GH,RWU ,2,15,9820910659,28969,33.32,25.73,Alive,,,,,,
24-May-22,GH,RWU,2,NA,9820910659,28969,NA ,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
28-Jul-21,MV,RWU,2,40,9820910659,28968,39.05,27.06,Alive,,,,,,
26-Aug-21,MV,RWU,2,25,9820910659,28968,39.53,31.14,Alive,,,,,,
25-Oct-21,MV,RWU ,2,11,9820910659,28968,52.95,35.56,Alive,,,,,,
24-May-22,MV,RWU,2,33,9820910659,28968,52.81,34.26,Alive,,,,,,
19-Oct-22,MV,RWU,2,26,9820910659,28968,53.34,34.41,alive,DERIVED FROM MV-2 photo,,,,,
28-Jul-21,MV,RWU,2,48,9820910659,28967,29.54,22.5,Alive,,,,,,
26-Aug-21,MV,RWU,2,51,9820910659,28967,37.75,28.14,Alive,,,,,,
25-Oct-21,MV,RWU ,2,44,9820910659,28967,53.64,37.13,Alive,,,,,,
24-May-22,MV,RWU,2,44,9820910659,28967,51.28,33.19,Alive,,,,,,
19-Oct-22,MV,RWU,2,52,9820910659,28967,48.34,29.14,dead,DERIVED FROM MV-2 photo,,,10/19/2022,,
28-Jul-21,GH,RWU,2,9,9820910659,28966,33,25,Alive,,,,,,
26-Aug-21,GH,RWU,2,21,9820910659,28966,37.61,30.28,Alive,,,,,,
25-Oct-21,GH,RWU ,2,21,9820910659,28966,56,36,Alive,,,,,,
24-May-22,GH,RWU,2,NA,9820910659,28966,NA ,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
28-Jul-21,GH,RWU,2,7,9820910659,28965,28,26,Alive,,,,,,
26-Aug-21,GH,RWU,2,10,9820910659,28965,34.43,33.4,Alive,,,,,,
25-Oct-21,GH,RWU ,2,5,9820910659,28965,46.57,38.37,Alive,,,,,,
24-May-22,GH,RWU,2,NA,9820910659,28965,NA ,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
28-Jul-21,GH,RWU,2,29,9820910659,28964,27.7,26.7,Alive,,,,,,
26-Aug-21,GH,RWU,2,16,9820910659,28964,36.78,26.77,Alive,,,,,,
25-Oct-21,GH,RWU ,2,46,9820910659,28964,61.59,49.55,Alive,,,,,,
24-May-22,GH,RWU,2,NA,9820910659,28964,NA ,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
28-Jul-21,GH,RWU,2,5,9820910659,28963,38,30,Alive,,,,,,
26-Aug-21,GH,RWU,2,51,9820910659,28963,37.58,29.93,Alive,,,,,,
